date,sentiment,positive,negative,neutral,count,asset_class
2004-12-15,0.5874666666666667,0.6241,0.03663333333333333,0.33923333333333333,3,commodity
2004-12-16,0.2118,0.4167,0.205,0.3783,1,commodity
2004-12-17,0.5546,0.5765,0.022,0.4015,1,commodity
2004-12-22,-0.27296666666666664,0.13893333333333333,0.41193333333333326,0.4491333333333334,3,commodity
2004-12-23,0.20993333333333333,0.3798333333333333,0.16990000000000002,0.45026666666666665,3,commodity
2004-12-27,0.309,0.437925,0.128925,0.4331,4,commodity
2005-01-03,-0.5112,0.05023333333333333,0.5614666666666667,0.38830000000000003,3,commodity
2005-01-06,-0.007749999999999979,0.3468,0.35455,0.29869999999999997,2,commodity
2005-01-07,-0.013500000000000012,0.30125,0.31475,0.384,2,commodity
2005-01-10,0.45799999999999996,0.5130333333333333,0.055066666666666673,0.4318666666666666,3,commodity
2005-01-12,0.3997,0.4683,0.0686,0.463,1,commodity
2005-01-13,-0.6421333333333333,0.026333333333333334,0.6684666666666667,0.30519999999999997,3,commodity
2005-01-14,0.15690000000000004,0.4684,0.3115,0.22015,2,commodity
2005-01-18,0.07967500000000002,0.27775,0.198025,0.5242249999999999,4,commodity
2005-01-19,-0.019620000000000037,0.28434,0.30394,0.41167999999999993,5,commodity
2005-01-20,-0.5690999999999999,0.02245,0.59155,0.38605,2,commodity
2005-01-21,0.0883,0.22565000000000002,0.13735,0.637,2,commodity
2005-01-24,-0.2865,0.026,0.3125,0.6615,1,commodity
2005-01-25,-0.27006,0.10030000000000001,0.37038000000000004,0.52934,5,commodity
2005-01-26,0.5846,0.6086,0.024,0.3673,1,commodity
2005-01-27,-0.55935,0.02595,0.58535,0.3887,2,commodity
2005-02-01,-0.602,0.01925,0.6213,0.35945,2,commodity
2005-02-02,-0.5457000000000001,0.02255,0.5682499999999999,0.4092,2,commodity
2005-02-03,-0.8291,0.0124,0.8415,0.1461,1,commodity
2005-02-04,-0.56525,0.026999999999999996,0.5922499999999999,0.38075000000000003,2,commodity
2005-02-08,-0.18275000000000002,0.034050000000000004,0.21685,0.7491,2,commodity
2005-02-10,0.69,0.70785,0.01785,0.2743,2,commodity
2005-02-14,-0.52405,0.02645,0.5505,0.42305000000000004,2,commodity
2005-02-15,-0.5085,0.0296,0.5382,0.4322,1,commodity
2005-02-17,-0.0972,0.1215,0.2187,0.6598,1,commodity
2005-02-24,0.472,0.4972,0.0251,0.4777,1,commodity
2005-03-03,0.679,0.6968,0.0178,0.2854,1,commodity
2005-03-07,0.5254,0.5495,0.0242,0.4263,1,commodity
2005-03-08,-0.3229,0.0523,0.3752,0.5725,1,commodity
2005-03-10,-0.0654,0.1491,0.2145,0.6364,1,commodity
2005-03-11,-0.1493,0.1783,0.3276,0.4941,1,commodity
2005-03-15,-0.5372,0.0334,0.5706,0.396,1,commodity
2005-03-21,-0.5118,0.0334,0.5452,0.42145,2,commodity
2005-03-22,0.0635,0.0842,0.0207,0.8951,1,commodity
2005-03-24,-0.0152,0.0575,0.0727,0.8698,1,commodity
2005-03-30,0.30029999999999996,0.3417,0.04135,0.61695,2,commodity
2005-04-03,0.0869,0.1255,0.0386,0.8359,1,commodity
2005-04-04,0.21819999999999998,0.40845,0.19025,0.40135,2,commodity
2005-04-12,0.693,0.7093,0.0163,0.2744,1,commodity
2005-04-15,0.1208,0.1587,0.0379,0.8033,1,commodity
2005-04-18,0.0945,0.1408,0.0463,0.8128,1,commodity
2005-05-09,0.07023333333333336,0.227,0.1568,0.6162000000000001,3,commodity
2005-05-10,-0.0584,0.2717,0.3301,0.3983,1,commodity
2005-05-13,-0.1589,0.2473,0.4062,0.3465,1,commodity
2005-05-31,0.0362,0.0546,0.0184,0.927,1,commodity
2005-06-02,-0.0021,0.207,0.2092,0.5838,1,commodity
2005-06-11,0.0043,0.1423,0.138,0.7197,1,commodity
2005-06-16,0.4308,0.45985,0.02905,0.5111,2,commodity
2005-06-17,0.7277,0.7607,0.033,0.2062,1,commodity
2005-06-23,-0.7169,0.0203,0.7372,0.2425,1,commodity
2005-06-24,-0.4812,0.0524,0.5336,0.4141,1,commodity
2005-06-27,0.2127,0.2397,0.027,0.7332,1,commodity
2005-06-28,-0.2194,0.0903,0.3097,0.6001,1,commodity
2005-06-29,0.36215,0.389,0.02685,0.5841,2,commodity
2005-07-01,-0.2456,0.180225,0.425825,0.393925,4,commodity
2005-07-05,-0.53545,0.02815,0.5636,0.4082,2,commodity
2005-07-06,0.14473333333333335,0.4048333333333334,0.2601333333333333,0.33499999999999996,3,commodity
2005-07-11,0.2355,0.3923,0.1568,0.45089999999999997,2,commodity
2005-07-12,0.2048,0.3956,0.1908,0.4136,1,commodity
2005-07-13,-0.5079,0.043,0.5508500000000001,0.4062,2,commodity
2005-07-14,-0.6575,0.02525,0.68275,0.2919,2,commodity
2005-07-18,-0.695,0.021,0.716,0.2631,1,commodity
2005-07-19,-0.45055,0.052000000000000005,0.50255,0.4455,2,commodity
2005-07-20,0.34565,0.44445,0.0988,0.45675,2,commodity
2005-07-21,0.0933,0.2906,0.1973,0.512,1,commodity
2005-07-22,0.004,0.2706,0.2666,0.4629,1,commodity
2005-07-25,-0.048150000000000026,0.31625,0.3644,0.31935,2,commodity
2005-07-26,-0.5179,0.0255,0.5435,0.431,1,commodity
2005-07-27,0.22293333333333334,0.4085666666666667,0.1856,0.4058333333333333,3,commodity
2005-07-28,0.37353333333333333,0.4036666666666667,0.030166666666666665,0.5661333333333333,3,commodity
2005-07-29,-0.3428,0.09865,0.4415,0.45985,2,commodity
2005-08-02,-0.4186,0.0484,0.4669,0.4847,1,commodity
2005-08-03,0.5451,0.5937,0.0486,0.3577,1,commodity
2005-08-05,-0.6163,0.0195,0.6359,0.3446,1,commodity
2005-08-09,0.105775,0.29002500000000003,0.18425,0.5257499999999999,4,commodity
2005-08-10,0.3885,0.5136000000000001,0.125,0.3614,2,commodity
2005-08-11,0.5018666666666667,0.5885666666666667,0.08673333333333333,0.3247,3,commodity
2005-08-12,0.5986,0.6242,0.02555,0.35025,2,commodity
2005-08-15,-0.4927,0.0503,0.543,0.4067,1,commodity
2005-08-16,-0.6344,0.0311,0.6655,0.3033,1,commodity
2005-08-17,-0.41596666666666665,0.0653,0.48126666666666673,0.45346666666666663,3,commodity
2005-08-18,0.4729,0.5059,0.0329,0.4612,1,commodity
2005-08-19,-0.6816,0.0183,0.6999,0.2817,1,commodity
2005-08-22,0.0985,0.139,0.0406,0.8204,1,commodity
2005-08-24,-0.2869,0.09326666666666666,0.3801666666666667,0.5265666666666666,3,commodity
2005-08-25,0.04895000000000002,0.30319999999999997,0.25425,0.4425,2,commodity
2005-08-26,-0.018100000000000005,0.2994,0.3175,0.3831,2,commodity
2005-08-30,-0.6152,0.023,0.6382,0.3388,2,commodity
2005-08-31,0.133,0.2798333333333333,0.14683333333333334,0.5732666666666667,3,commodity
2005-09-01,0.3568,0.471,0.1142,0.4149,1,commodity
2005-09-02,0.2529,0.2925,0.0396,0.6679,1,commodity
2005-09-06,-0.14989999999999998,0.2223,0.37220000000000003,0.40555,2,commodity
2005-09-07,-0.0215,0.2855,0.307,0.4075,1,commodity
2005-09-08,0.3455,0.4638333333333333,0.11833333333333333,0.4178,3,commodity
2005-09-09,0.5253333333333333,0.5575333333333333,0.03216666666666667,0.41030000000000005,3,commodity
2005-09-12,0.4478,0.494,0.0462,0.4599,1,commodity
2005-09-13,-0.5191,0.0425,0.5617,0.3958,1,commodity
2005-09-16,0.3812,0.3966,0.0154,0.5881,1,commodity
2005-09-19,0.6383333333333333,0.6825666666666667,0.04416666666666667,0.2732666666666666,3,commodity
2005-09-20,-0.5103,0.028,0.5383,0.4337,1,commodity
2005-09-21,0.31739999999999996,0.3833333333333333,0.06593333333333333,0.5507333333333334,3,commodity
2005-09-22,0.429,0.4791,0.0501,0.4708,1,commodity
2005-09-26,0.32755,0.359,0.03145,0.6096,2,commodity
2005-09-27,-0.6933,0.0194,0.7128,0.2678,1,commodity
2005-09-29,0.48733333333333334,0.5150666666666667,0.027733333333333332,0.45716666666666667,3,commodity
2005-09-30,-0.5496,0.0384,0.588,0.3736,1,commodity
2005-10-03,-0.56936,0.03652,0.6058999999999999,0.35754,5,commodity
2005-10-05,-0.2778,0.1146,0.3924,0.493,1,commodity
2005-10-06,0.6150666666666668,0.6457333333333333,0.030633333333333335,0.3236666666666666,3,commodity
2005-10-07,0.62335,0.65375,0.030399999999999996,0.31584999999999996,2,commodity
2005-10-10,0.27725,0.33649999999999997,0.059225,0.604275,4,commodity
2005-10-11,-0.008299999999999974,0.33645,0.3448,0.3188,2,commodity
2005-10-12,0.08800000000000002,0.33015,0.24225000000000002,0.4276,2,commodity
2005-10-13,-0.20054999999999998,0.0988,0.29935,0.6018,2,commodity
2005-10-14,-0.34369999999999995,0.09466666666666668,0.4383666666666666,0.4669666666666667,3,commodity
2005-10-17,0.1128,0.1698,0.057,0.7732,1,commodity
2005-10-18,-0.609,0.0601,0.66915,0.2707,2,commodity
2005-10-19,-0.66,0.0213,0.6813,0.2974,1,commodity
2005-10-20,-0.6792,0.0135,0.6927,0.2939,1,commodity
2005-10-21,-0.6647,0.0174,0.682,0.3006,1,commodity
2005-10-24,0.2018,0.3988,0.197,0.4042,1,commodity
2005-10-25,0.030700000000000022,0.23649999999999996,0.20579999999999998,0.5577,3,commodity
2005-10-26,-0.6111,0.0358,0.6469,0.3172,1,commodity
2005-10-27,0.5759,0.6231,0.0472,0.3298,1,commodity
2005-10-28,0.5909500000000001,0.64415,0.0532,0.30274999999999996,2,commodity
2005-10-31,-0.6116,0.0203,0.6319,0.3478,1,commodity
2005-11-01,-0.29256666666666664,0.12716666666666668,0.41973333333333335,0.4530666666666667,3,commodity
2005-11-02,0.41559999999999997,0.5039,0.0883,0.40785000000000005,2,commodity
2005-11-03,-0.3417666666666667,0.0805,0.42229999999999995,0.49720000000000003,3,commodity
2005-11-04,-0.6172,0.0315,0.6487,0.31984999999999997,2,commodity
2005-11-07,0.3734,0.42862,0.05524,0.5161399999999999,5,commodity
2005-11-09,0.7478,0.76525,0.0174,0.21735,2,commodity
2005-11-10,0.2857,0.33767142857142857,0.05195714285714286,0.6103571428571428,7,commodity
2005-11-11,0.5025,0.5301,0.0276,0.4423,1,commodity
2005-11-14,-0.6003499999999999,0.0241,0.62445,0.3514,2,commodity
2005-11-15,-0.5513,0.0249,0.5762,0.3989,1,commodity
2005-11-16,0.4902,0.5299,0.0397,0.4304,1,commodity
2005-11-18,0.5818,0.664,0.0822,0.2538,1,commodity
2005-11-21,0.26256666666666667,0.33,0.06743333333333333,0.6025999999999999,3,commodity
2005-11-22,0.2872,0.39444999999999997,0.10725000000000001,0.4983,2,commodity
2005-11-29,-0.3251,0.07243333333333334,0.39753333333333335,0.5300333333333334,3,commodity
2005-11-30,0.07270000000000001,0.23945,0.16675,0.593825,4,commodity
2005-12-01,0.4261799999999999,0.45644,0.030260000000000002,0.51334,5,commodity
2005-12-02,-0.009799999999999994,0.2987333333333333,0.3085333333333333,0.3927,3,commodity
2005-12-06,0.06985000000000002,0.36555,0.29575,0.3387,2,commodity
2005-12-07,0.2491,0.30535,0.05625,0.6384,2,commodity
2005-12-09,0.6461666666666667,0.6762333333333332,0.030033333333333332,0.2937666666666667,3,commodity
2005-12-12,0.6288,0.6572,0.0284,0.3144,1,commodity
2005-12-13,-0.4148,0.1331,0.5479,0.3189,1,commodity
2005-12-14,0.115,0.1657,0.0506,0.7837,1,commodity
2005-12-15,0.19770000000000001,0.42735,0.22965,0.34295,2,commodity
2005-12-16,-0.5011,0.034,0.535,0.431,1,commodity
2005-12-22,0.5569500000000001,0.6018,0.04485,0.3533,2,commodity
2005-12-23,-0.0108,0.4007,0.4115,0.1877,1,commodity
2005-12-29,0.2592,0.4447,0.1855,0.3698,1,commodity
2005-12-30,0.3515,0.4407,0.0892,0.4701,1,commodity
2006-01-03,0.38359999999999994,0.4865666666666666,0.103,0.41043333333333337,3,commodity
2006-01-04,0.5936,0.62305,0.02945,0.34750000000000003,2,commodity
2006-01-05,0.0145,0.0499,0.0354,0.9148,1,commodity
2006-01-06,0.5185749999999999,0.5728,0.05425,0.372925,4,commodity
2006-01-07,-0.5103,0.0411,0.5514,0.4075,1,commodity
2006-01-09,0.23964,0.42474,0.18512,0.39014000000000004,5,commodity
2006-01-10,-0.09713999999999998,0.20664000000000002,0.30378,0.48958,5,commodity
2006-01-12,-0.6191,0.0263,0.6454,0.3284,1,commodity
2006-01-17,-0.5786,0.03134,0.60994,0.35869999999999996,5,commodity
2006-01-19,0.33593333333333336,0.4244333333333334,0.08849999999999998,0.4870666666666666,3,commodity
2006-01-20,-0.6819,0.0161,0.698,0.2859,2,commodity
2006-01-23,0.17793333333333336,0.3880333333333334,0.21006666666666665,0.4019,3,commodity
2006-01-24,-0.63735,0.0232,0.6605000000000001,0.3163,2,commodity
2006-01-25,0.28775,0.3375,0.04975,0.61275,2,commodity
2006-01-26,-0.26675,0.0766,0.34325,0.5801499999999999,2,commodity
2006-01-30,0.21825,0.2959,0.07765,0.62645,2,commodity
2006-01-31,0.36875,0.4159,0.0471,0.537,2,commodity
2006-02-01,-0.5448999999999999,0.04245,0.58735,0.3702,2,commodity
2006-02-02,0.1163,0.1564,0.0401,0.8035,1,commodity
2006-02-03,-0.35434999999999994,0.1139,0.46824999999999994,0.41779999999999995,2,commodity
2006-02-06,0.25193333333333334,0.27886666666666665,0.026966666666666667,0.6941333333333333,3,commodity
2006-02-07,-0.4398,0.0503,0.4901,0.4597,1,commodity
2006-02-09,0.34035000000000004,0.43885,0.09845,0.46275,2,commodity
2006-02-10,0.12233333333333334,0.39396666666666674,0.27166666666666667,0.33433333333333337,3,commodity
2006-02-13,-0.37196,0.06224,0.43423999999999996,0.5035000000000001,5,commodity
2006-02-15,-0.418375,0.107825,0.5262,0.36595,4,commodity
2006-02-16,0.3748,0.4611,0.0863,0.4526,1,commodity
2006-02-17,-0.3668,0.0413,0.4081,0.5506,1,commodity
2006-02-18,0.4731,0.5018,0.0287,0.4695,1,commodity
2006-02-21,0.45966666666666667,0.4901333333333333,0.03046666666666667,0.47940000000000005,3,commodity
2006-02-22,-0.03862500000000001,0.26015,0.298775,0.44105000000000005,4,commodity
2006-02-23,0.010149999999999992,0.30605000000000004,0.2959,0.39805,2,commodity
2006-02-24,0.36213333333333325,0.4690666666666667,0.10693333333333332,0.424,3,commodity
2006-02-27,-0.7265,0.0171,0.7436,0.2393,1,commodity
2006-02-28,-0.069,0.2605,0.3295,0.41,1,commodity
2006-03-01,0.2922,0.3836333333333333,0.0914,0.525,3,commodity
2006-03-03,-0.5618,0.0335,0.5953,0.3713,1,commodity
2006-03-04,0.366,0.3865,0.0205,0.593,1,commodity
2006-03-08,-0.6655,0.0157,0.6811,0.3032,2,commodity
2006-03-09,0.2602,0.3973,0.1371,0.46565,2,commodity
2006-03-10,-0.4341,0.1138,0.5479,0.3383,1,commodity
2006-03-13,0.2726,0.3637,0.0911,0.5452,1,commodity
2006-03-14,0.21045,0.27065,0.06025,0.66905,2,commodity
2006-03-15,0.5971,0.6157,0.01865,0.3657,2,commodity
2006-03-17,0.7781,0.7899,0.0118,0.1983,1,commodity
2006-03-20,-0.16405,0.09315,0.25725,0.6496,2,commodity
2006-03-21,-0.2199,0.16902500000000004,0.3889,0.4421,4,commodity
2006-03-22,-0.59085,0.0248,0.61565,0.35955000000000004,2,commodity
2006-03-23,-0.08739999999999999,0.10305,0.1904,0.70655,2,commodity
2006-03-28,-0.28256666666666663,0.13246666666666665,0.41500000000000004,0.4525333333333334,6,commodity
2006-03-29,-0.2143,0.0501,0.2644,0.6855,1,commodity
2006-03-30,0.40955,0.4358,0.026199999999999998,0.538,2,commodity
2006-03-31,-0.5732,0.0286,0.6018,0.3695,1,commodity
2006-04-03,0.2479,0.31935,0.07145,0.6092,2,commodity
2006-04-05,0.33453333333333335,0.4364333333333333,0.10186666666666666,0.46166666666666667,3,commodity
2006-04-06,0.25716,0.37094,0.11376000000000001,0.5152599999999999,5,commodity
2006-04-07,-0.0035599999999999963,0.30086,0.30439999999999995,0.39474,5,commodity
2006-04-10,0.3564,0.4531,0.09670000000000001,0.45020000000000004,2,commodity
2006-04-13,0.4989,0.5859,0.087,0.3271,1,commodity
2006-04-16,0.5913,0.6145,0.0232,0.3622,1,commodity
2006-04-18,-0.5761,0.0234,0.5995,0.3772,1,commodity
2006-04-20,-0.3262,0.15080000000000002,0.47700000000000004,0.37220000000000003,3,commodity
2006-04-21,0.6245333333333333,0.6486333333333333,0.0241,0.3272333333333333,3,commodity
2006-04-24,0.0194,0.1898,0.1703,0.6399,1,commodity
2006-04-25,0.50935,0.54615,0.036750000000000005,0.4171,2,commodity
2006-04-26,0.5491,0.5681,0.019,0.4129,1,commodity
2006-04-27,-0.1713,0.2936,0.465,0.2414,1,commodity
2006-04-28,0.390875,0.41612499999999997,0.025224999999999997,0.55865,4,commodity
2006-05-01,-0.4684,0.128,0.5964,0.2756,1,commodity
2006-05-02,0.27295,0.31605,0.04315,0.64085,2,commodity
2006-05-03,-0.04899999999999999,0.25005,0.29905,0.45085,2,commodity
2006-05-04,0.3930666666666667,0.4342333333333333,0.0412,0.5245666666666667,3,commodity
2006-05-05,0.41595000000000004,0.51385,0.09790000000000001,0.38825,4,commodity
2006-05-08,-0.57795,0.03055,0.6084499999999999,0.361,2,commodity
2006-05-09,0.39583999999999997,0.53742,0.1416,0.321,5,commodity
2006-05-10,0.06100000000000001,0.2707,0.2097,0.5196000000000001,4,commodity
2006-05-11,0.8061,0.8155,0.0095,0.175,1,commodity
2006-05-12,-0.5392666666666667,0.052700000000000004,0.5919666666666666,0.3552666666666667,3,commodity
2006-05-17,-0.05356666666666665,0.22973333333333334,0.2833,0.4869666666666666,3,commodity
2006-05-18,-0.7261,0.0151,0.7412,0.2438,1,commodity
2006-05-19,-0.665,0.0221,0.6871,0.2908,1,commodity
2006-05-22,-0.03175,0.33925,0.371,0.28975,2,commodity
2006-05-23,0.7931,0.8208,0.0278,0.1514,1,commodity
2006-05-24,-0.5104,0.0239,0.5342,0.4419,1,commodity
2006-05-25,0.4982,0.5441499999999999,0.046,0.40990000000000004,2,commodity
2006-05-26,0.14435,0.40415,0.25975,0.3361,2,commodity
2006-05-30,-0.08834999999999998,0.2594,0.3477,0.3929,2,commodity
2006-05-31,-0.28545000000000004,0.16515000000000002,0.4506,0.38425,4,commodity
2006-06-01,-0.037199999999999976,0.21369999999999997,0.2509,0.5353666666666667,3,commodity
2006-06-02,-0.262,0.0451,0.3071,0.6478,1,commodity
2006-06-05,0.1795,0.26915,0.08965000000000001,0.6412,2,commodity
2006-06-06,-0.7191,0.0161,0.7351,0.2488,1,commodity
2006-06-07,-0.15839999999999999,0.11115,0.26955,0.6193,2,commodity
2006-06-09,-0.06709999999999999,0.29619999999999996,0.36325,0.3406,2,commodity
2006-06-12,-0.5868,0.0205,0.6074,0.3721,1,commodity
2006-06-13,-0.038650000000000004,0.123275,0.16195,0.7148000000000001,4,commodity
2006-06-14,0.06761999999999999,0.2029,0.13528,0.6618200000000001,5,commodity
2006-06-15,0.1039,0.1429,0.039,0.818,1,commodity
2006-06-17,0.578,0.6083,0.0302,0.3615,1,commodity
2006-06-19,-0.2946,0.1135,0.4081,0.4784,1,commodity
2006-06-21,0.423925,0.503175,0.07925,0.41759999999999997,4,commodity
2006-06-22,-0.3185,0.106,0.4245,0.4695,1,commodity
2006-06-26,-0.553,0.0283,0.5813,0.3904,1,commodity
2006-06-27,0.1399,0.286825,0.14694999999999997,0.566175,4,commodity
2006-06-28,-0.12096666666666667,0.20583333333333334,0.32676666666666665,0.4674,3,commodity
2006-06-29,-0.249,0.1404,0.3894,0.4702,1,commodity
2006-07-05,0.07719999999999999,0.3679333333333334,0.29073333333333334,0.34136666666666665,3,commodity
2006-07-06,-0.5704,0.0206,0.591,0.3884,1,commodity
2006-07-07,-0.4424,0.0527,0.4951,0.4522,1,commodity
2006-07-08,0.7551,0.7701,0.0149,0.215,1,commodity
2006-07-10,0.6969,0.7083,0.0115,0.2802,1,commodity
2006-07-11,0.4514,0.4943,0.0429,0.4628,1,commodity
2006-07-13,0.4850666666666667,0.5319666666666666,0.04686666666666667,0.4211666666666667,3,commodity
2006-07-17,-0.47515,0.04455,0.5197,0.43574999999999997,2,commodity
2006-07-18,-0.5117,0.062,0.5737,0.3643,1,commodity
2006-07-19,0.4915,0.5324,0.0408,0.4268,1,commodity
2006-07-20,-0.23385,0.11745,0.35135,0.5312,2,commodity
2006-07-21,-0.5628,0.0223,0.5851,0.3926,1,commodity
2006-07-24,-0.5808,0.02055,0.6013999999999999,0.37805,2,commodity
2006-07-25,-0.0158,0.4395,0.4554,0.1051,1,commodity
2006-07-27,0.07045,0.21875,0.14830000000000002,0.63295,2,commodity
2006-07-28,0.10844999999999999,0.41824999999999996,0.3098,0.27194999999999997,2,commodity
2006-07-29,0.2928,0.3712,0.0785,0.5503,1,commodity
2006-08-01,-0.2062,0.1713,0.3775,0.4511,1,commodity
2006-08-07,0.2539,0.42164999999999997,0.16774999999999998,0.41064999999999996,2,commodity
2006-08-08,-0.3959,0.10690000000000001,0.502775,0.3903,4,commodity
2006-08-10,-0.17479999999999998,0.23142000000000001,0.40624000000000005,0.36234,5,commodity
2006-08-11,-0.7164,0.0168,0.7332,0.25,1,commodity
2006-08-13,-0.5906,0.0186,0.6092,0.3722,1,commodity
2006-08-14,-0.577,0.0175,0.5945,0.3879,1,commodity
2006-08-15,-0.7152,0.021,0.7362,0.2428,1,commodity
2006-08-16,0.05945,0.30895,0.24945,0.4416,2,commodity
2006-08-17,-0.5569000000000001,0.02526666666666667,0.5821666666666667,0.39253333333333335,3,commodity
2006-08-18,-0.5850500000000001,0.021075,0.6061500000000001,0.372775,4,commodity
2006-08-21,-0.2582,0.11820000000000001,0.3764,0.5054,3,commodity
2006-08-23,-0.34945000000000004,0.0459,0.39535,0.5588,2,commodity
2006-08-25,0.4649,0.4984,0.0335,0.4681,1,commodity
2006-08-31,0.0941,0.107,0.0129,0.8801,1,commodity
2006-09-01,-0.2544666666666667,0.19173333333333334,0.4462333333333333,0.36199999999999993,3,commodity
2006-09-04,0.6032,0.617,0.0139,0.3691,1,commodity
2006-09-05,0.4157,0.5115,0.0958,0.3927,1,commodity
2006-09-07,-0.6756500000000001,0.01675,0.6924,0.29085,2,commodity
2006-09-08,-0.5835333333333333,0.03133333333333333,0.6148666666666667,0.35379999999999995,3,commodity
2006-09-09,-0.7069,0.0331,0.74,0.2269,1,commodity
2006-09-11,-0.3213333333333333,0.11123333333333334,0.43263333333333337,0.45616666666666666,3,commodity
2006-09-13,0.42669999999999997,0.47985,0.053200000000000004,0.46695,2,commodity
2006-09-14,0.4066,0.4146,0.0081,0.5773,1,commodity
2006-09-15,0.010849999999999999,0.11605,0.10519999999999999,0.7787,2,commodity
2006-09-18,0.5287,0.6007,0.072,0.3274,1,commodity
2006-09-19,-0.5732,0.0275,0.6008,0.3717,1,commodity
2006-09-20,0.34504999999999997,0.35940000000000005,0.01435,0.6262,2,commodity
2006-09-22,0.5679333333333333,0.6098333333333333,0.04189999999999999,0.34826666666666667,3,commodity
2006-09-26,-0.5808500000000001,0.02355,0.6044,0.37205,2,commodity
2006-09-27,0.11003333333333333,0.3607,0.2506333333333333,0.38863333333333333,3,commodity
2006-09-28,0.2088,0.2194,0.0106,0.77,1,commodity
2006-09-29,-0.3801,0.0762,0.4563,0.4674,1,commodity
2006-10-03,-0.6507000000000001,0.01995,0.67065,0.30935,2,commodity
2006-10-04,-0.5306,0.0205,0.5511,0.4284,1,commodity
2006-10-05,0.4932,0.5373,0.044,0.4187,1,commodity
2006-10-06,-0.5768,0.0289,0.6057,0.3654,1,commodity
2006-10-09,0.5767666666666666,0.6119666666666667,0.0352,0.35286666666666666,3,commodity
2006-10-10,-0.4863,0.063,0.5493,0.3876,1,commodity
2006-10-11,-0.4396,0.0476,0.4872,0.4653,1,commodity
2006-10-12,0.20201666666666665,0.3061833333333333,0.10421666666666667,0.5896333333333333,6,commodity
2006-10-13,0.5281,0.5819,0.0538,0.3643,1,commodity
2006-10-17,-0.24185,0.1518,0.39365,0.45445,2,commodity
2006-10-18,-0.16374,0.18680000000000002,0.35052000000000005,0.4626799999999999,5,commodity
2006-10-20,-0.41,0.0767,0.4867,0.4366,1,commodity
2006-10-23,-0.5489,0.0191,0.568,0.4129,1,commodity
2006-10-25,-0.053550000000000014,0.2544,0.30795,0.4376,2,commodity
2006-10-27,0.1869,0.3537,0.1668,0.4795,2,commodity
2006-10-30,0.37725,0.4042,0.02695,0.5688,2,commodity
2006-10-31,-0.5784,0.0271,0.6055,0.3674,1,commodity
2006-11-01,0.2282,0.40335,0.1752,0.4215,2,commodity
2006-11-02,0.44110000000000005,0.5550333333333334,0.11396666666666666,0.331,3,commodity
2006-11-03,0.7793,0.7968,0.0175,0.1858,1,commodity
2006-11-06,0.4232,0.4399,0.0167,0.5435,1,commodity
2006-11-07,0.4962,0.5195,0.0233,0.4571,1,commodity
2006-11-09,0.2386,0.4107,0.17204999999999998,0.41725,2,commodity
2006-11-10,-0.5401499999999999,0.039400000000000004,0.5795,0.38115,2,commodity
2006-11-16,-0.2254,0.18814000000000003,0.41352,0.39836,5,commodity
2006-11-17,-0.31675000000000003,0.1547,0.47145000000000004,0.37385,2,commodity
2006-11-20,0.4819,0.5082,0.0264,0.4654,1,commodity
2006-11-22,0.20113333333333336,0.38293333333333335,0.18183333333333337,0.4352333333333333,3,commodity
